data,reservatorio,vol util (%),prec (mm/dia),acum prec (mês)
1/22/2008,Cantareira,49.5198109492,3.8,188.4
1/23/2008,Cantareira,49.6745175266,0.2,188.5
1/24/2008,Cantareira,49.7518708153,0,188.5
1/25/2008,Cantareira,49.829224104,0,188.5
1/26/2008,Cantareira,49.9065773927,0.2,188.7
1/27/2008,Cantareira,49.9065773927,0.1,188.8
1/28/2008,Cantareira,49.9839306814,0.8,189.6
1/29/2008,Cantareira,49.9839306814,8.8,198.4
1/30/2008,Cantareira,50.6801102796,38.6,236.9
1/31/2008,Cantareira,51.2215833005,5.6,242.5
2/1/2008,Cantareira,51.608349744,2.8,2.8
2/2/2008,Cantareira,51.8404096101,1.2,4
2/3/2008,Cantareira,52.1498227649,13.1,17.1
2/4/2008,Cantareira,52.4592359197,9.5,26.6
2/5/2008,Cantareira,52.7686490744,0,26.6
2/6/2008,Cantareira,53.0007089405,13.6,40.2
2/7/2008,Cantareira,53.1554155179,4.2,44.4
2/8/2008,Cantareira,53.387475384,20.4,64.7
2/9/2008,Cantareira,53.4648286727,0,64.7
2/10/2008,Cantareira,53.6195352501,8.3,73
2/11/2008,Cantareira,53.6968885388,3.7,76.7
2/12/2008,Cantareira,53.6968885388,0.6,77.2
2/13/2008,Cantareira,53.9289484049,17.5,94.7
2/14/2008,Cantareira,54.0836549823,0,94.7
2/15/2008,Cantareira,54.2383615597,4.8,99.5
2/16/2008,Cantareira,54.3930681371,0.8,100.3
2/17/2008,Cantareira,54.4704214258,9.3,109.6
2/18/2008,Cantareira,54.5477747145,3.7,113.2
2/19/2008,Cantareira,54.8571878692,5.2,118.4
2/20/2008,Cantareira,55.0118944466,4.5,122.9
2/21/2008,Cantareira,55.166601024,13.8,136.7
2/22/2008,Cantareira,55.4760141788,5.5,142.1
2/23/2008,Cantareira,55.7080740449,0,142.1
2/24/2008,Cantareira,55.7854273336,0.8,142.9
2/25/2008,Cantareira,56.0948404884,25.2,168.1
2/26/2008,Cantareira,56.2495470658,0,168.1
2/27/2008,Cantareira,56.3269003545,0.2,168.3
2/28/2008,Cantareira,56.3269003545,0,168.3
2/29/2008,Cantareira,56.4042536432,0,168.3
3/1/2008,Cantareira,56.4816069319,1.8,1.8
3/2/2008,Cantareira,56.6363135093,13,14.9
3/3/2008,Cantareira,56.713666798,2.4,17.3
3/4/2008,Cantareira,56.8683733753,0,17.3
3/5/2008,Cantareira,56.8683733753,0,17.3
3/6/2008,Cantareira,56.8683733753,0,17.3
3/7/2008,Cantareira,56.8683733753,0,17.3
3/8/2008,Cantareira,56.945726664,13.7,31
3/9/2008,Cantareira,57.1004332414,8.8,39.9
3/10/2008,Cantareira,57.4098463962,19.3,59.1
3/11/2008,Cantareira,57.4871996849,0.1,59.2
3/12/2008,Cantareira,57.6419062623,19.2,78.5
3/13/2008,Cantareira,57.8739661284,24.5,103
3/14/2008,Cantareira,58.492792438,26.3,129.3
3/15/2008,Cantareira,58.9569121701,0.9,130.2
3/16/2008,Cantareira,59.1889720362,5.6,135.8
3/17/2008,Cantareira,59.498385191,17.2,153
3/18/2008,Cantareira,60.6586845215,36.3,189.3
3/19/2008,Cantareira,61.3548641197,0.1,189.4
3/20/2008,Cantareira,61.7416305632,0,189.4
3/21/2008,Cantareira,62.1283970067,0.6,190
3/22/2008,Cantareira,62.2831035841,0.4,190.4
3/23/2008,Cantareira,62.4378101615,2.5,192.9
3/24/2008,Cantareira,62.6698700276,5.3,198.2
3/25/2008,Cantareira,62.9792831824,8.4,206.6
3/26/2008,Cantareira,63.1339897597,0.1,206.7
3/27/2008,Cantareira,63.2113430484,0.1,206.8
3/28/2008,Cantareira,63.4434029145,2.8,209.7
3/29/2008,Cantareira,63.5981094919,0,209.7
3/30/2008,Cantareira,63.5981094919,0.9,210.5
3/31/2008,Cantareira,63.6754627806,0.2,210.7
4/1/2008,Cantareira,63.7528160693,0.1,0.1
4/2/2008,Cantareira,63.830169358,0,0.1
4/3/2008,Cantareira,63.830169358,3.2,3.2
4/4/2008,Cantareira,63.9848759354,7.4,10.6
4/5/2008,Cantareira,63.9848759354,0,10.6
4/6/2008,Cantareira,64.1395825128,0,10.6
4/7/2008,Cantareira,64.3716423789,23.7,34.2
4/8/2008,Cantareira,64.6810555337,0.6,34.8
4/9/2008,Cantareira,65.0678219772,43.1,77.9
4/10/2008,Cantareira,65.2998818432,1.6,79.4
4/11/2008,Cantareira,65.7640015754,28.4,107.9
4/12/2008,Cantareira,65.9960614415,2.4,110.3
4/13/2008,Cantareira,66.382827885,11.5,121.7
4/14/2008,Cantareira,66.5375344624,3.3,125
4/15/2008,Cantareira,66.7695943285,15.7,140.7
4/16/2008,Cantareira,67.156360772,0.3,141
4/17/2008,Cantareira,67.3110673494,0.3,141.3
4/18/2008,Cantareira,67.4657739267,0,141.3
4/19/2008,Cantareira,67.5431272154,0.3,141.5
4/20/2008,Cantareira,67.6978337928,2.3,143.8
4/21/2008,Cantareira,68.0072469476,19.5,163.3
4/22/2008,Cantareira,68.161953525,6.4,169.7
4/23/2008,Cantareira,68.3940133911,4.2,173.9
4/24/2008,Cantareira,68.5487199685,0.2,174.1
4/25/2008,Cantareira,68.6260732572,0.3,174.3
4/26/2008,Cantareira,68.6260732572,0.4,174.7
4/27/2008,Cantareira,68.7034265459,0.4,175.1
4/28/2008,Cantareira,68.7807798346,0.2,175.2
4/29/2008,Cantareira,68.7807798346,0.5,175.7
4/30/2008,Cantareira,69.2448995668,26.8,202.6
5/1/2008,Cantareira,69.3996061442,0.3,0.3
5/2/2008,Cantareira,69.5543127215,0.4,0.6
5/3/2008,Cantareira,70.3278456085,46.9,47.5
5/4/2008,Cantareira,70.714612052,0.1,47.6
5/5/2008,Cantareira,70.8693186294,0,47.6
5/6/2008,Cantareira,70.9466719181,0.2,47.8
5/7/2008,Cantareira,70.9466719181,0.2,48
5/8/2008,Cantareira,71.2560850729,0.1,48.1
5/9/2008,Cantareira,71.3334383616,0,48.1
5/10/2008,Cantareira,71.3334383616,0,48.1
5/11/2008,Cantareira,71.3334383616,0,48.1
5/12/2008,Cantareira,71.3334383616,0,48.1
5/13/2008,Cantareira,71.4107916503,0,48.1
5/14/2008,Cantareira,71.4107916503,0.1,48.2
5/15/2008,Cantareira,71.488144939,0.1,48.3
5/16/2008,Cantareira,71.488144939,0.1,48.4
5/17/2008,Cantareira,71.488144939,0.1,48.4
5/18/2008,Cantareira,71.488144939,0,48.4
5/19/2008,Cantareira,71.5654982276,0.1,48.5
5/20/2008,Cantareira,71.5654982276,0.1,48.5
5/21/2008,Cantareira,71.488144939,0.1,48.6
5/22/2008,Cantareira,71.488144939,0.1,48.7
5/23/2008,Cantareira,71.488144939,0,48.7
5/24/2008,Cantareira,71.488144939,0.1,48.7
5/25/2008,Cantareira,71.4107916503,0,48.7
5/26/2008,Cantareira,71.488144939,0.1,48.8
5/27/2008,Cantareira,71.4107916503,0.1,48.8
5/28/2008,Cantareira,71.4107916503,0.1,48.9
5/29/2008,Cantareira,71.4107916503,0.1,48.9
5/30/2008,Cantareira,71.4107916503,2,50.9
5/31/2008,Cantareira,71.4107916503,5.9,56.8
6/1/2008,Cantareira,71.5654982276,27,27
6/2/2008,Cantareira,71.720204805,0.4,27.4
6/3/2008,Cantareira,71.720204805,0,27.4
6/4/2008,Cantareira,71.8749113824,19.9,47.3
6/5/2008,Cantareira,72.2616778259,10.1,57.5
6/6/2008,Cantareira,72.3390311146,0.1,57.5
6/7/2008,Cantareira,72.4163844033,0.1,57.6
6/8/2008,Cantareira,72.4163844033,0,57.6
6/9/2008,Cantareira,72.4163844033,0.1,57.6
6/10/2008,Cantareira,72.4163844033,0,57.6
6/11/2008,Cantareira,72.4163844033,0,57.6
6/12/2008,Cantareira,72.3390311146,0,57.6
6/13/2008,Cantareira,72.3390311146,0.8,58.4
6/14/2008,Cantareira,72.2616778259,0,58.4
6/15/2008,Cantareira,72.2616778259,0,58.4
6/16/2008,Cantareira,72.3390311146,10.5,68.9
6/17/2008,Cantareira,72.3390311146,0,68.9
6/18/2008,Cantareira,72.3390311146,0,68.9
6/19/2008,Cantareira,72.2616778259,0.1,68.9
6/20/2008,Cantareira,72.2616778259,0.1,69
6/21/2008,Cantareira,72.2616778259,0,69
6/22/2008,Cantareira,72.1843245372,2.3,71.3
6/23/2008,Cantareira,72.1843245372,0,71.3
6/24/2008,Cantareira,72.1843245372,0.3,71.6
6/25/2008,Cantareira,72.1069712485,0.2,71.8
6/26/2008,Cantareira,72.1069712485,0,71.8
6/27/2008,Cantareira,72.1069712485,0,71.8
6/28/2008,Cantareira,72.0296179598,0.1,71.9
6/29/2008,Cantareira,72.0296179598,0.2,72.1
6/30/2008,Cantareira,71.9522646711,0,72.1
7/1/2008,Cantareira,71.8749113824,0.1,0.1
7/2/2008,Cantareira,71.8749113824,0,0.1
7/3/2008,Cantareira,71.7975580937,0,0.1
7/4/2008,Cantareira,71.7975580937,0,0.1
7/5/2008,Cantareira,71.720204805,0,0.1
7/6/2008,Cantareira,71.6428515163,0,0.1
7/7/2008,Cantareira,71.6428515163,0.1,0.1
7/8/2008,Cantareira,71.5654982276,0,0.1
7/9/2008,Cantareira,71.488144939,0,0.1
7/10/2008,Cantareira,71.4107916503,0,0.1
7/11/2008,Cantareira,71.3334383616,0,0.1
7/12/2008,Cantareira,71.2560850729,0,0.1
7/13/2008,Cantareira,71.2560850729,0,0.1
7/14/2008,Cantareira,71.1787317842,0.1,0.2
7/15/2008,Cantareira,71.1013784955,0.1,0.2
7/16/2008,Cantareira,71.0240252068,0.1,0.3
7/17/2008,Cantareira,70.9466719181,0,0.3
7/18/2008,Cantareira,70.8693186294,0.1,0.3
7/19/2008,Cantareira,70.714612052,0,0.3
7/20/2008,Cantareira,70.6372587633,0.1,0.4
7/21/2008,Cantareira,70.5599054746,0.1,0.4
7/22/2008,Cantareira,70.4825521859,0,0.4
7/23/2008,Cantareira,70.4051988972,0,0.4
7/24/2008,Cantareira,70.2504923198,0,0.4
7/25/2008,Cantareira,70.1731390311,0,0.4
7/26/2008,Cantareira,70.0957857424,0,0.4
7/27/2008,Cantareira,70.0184324537,0,0.4
7/28/2008,Cantareira,69.941079165,0,0.4
7/29/2008,Cantareira,69.7863725876,0,0.4
7/30/2008,Cantareira,69.6316660102,0,0.4
7/31/2008,Cantareira,69.4769594328,0,0.4
8/1/2008,Cantareira,69.3222528555,0,0
8/2/2008,Cantareira,69.1675462781,0,0
8/3/2008,Cantareira,69.1675462781,3.8,3.8
8/4/2008,Cantareira,69.1675462781,15.6,19.4
8/5/2008,Cantareira,69.0901929894,0,19.4
8/6/2008,Cantareira,69.0901929894,2.9,22.3
8/7/2008,Cantareira,69.0128397007,0.2,22.4
8/8/2008,Cantareira,69.2448995668,37.7,60.1
8/9/2008,Cantareira,69.3222528555,7.3,67.4
8/10/2008,Cantareira,69.3996061442,9.8,77.2
8/11/2008,Cantareira,69.4769594328,0,77.2
8/12/2008,Cantareira,69.3996061442,0,77.2
8/13/2008,Cantareira,69.3222528555,0,77.2
8/14/2008,Cantareira,69.2448995668,0,77.2
8/15/2008,Cantareira,69.1675462781,0,77.2
8/16/2008,Cantareira,69.0901929894,0,77.2
8/17/2008,Cantareira,69.0128397007,0.1,77.2
8/18/2008,Cantareira,68.935486412,0,77.2
8/19/2008,Cantareira,68.7807798346,0,77.2
8/20/2008,Cantareira,68.7034265459,0.1,77.3
8/21/2008,Cantareira,68.6260732572,0,77.3
8/22/2008,Cantareira,68.4713666798,0,77.3
8/23/2008,Cantareira,68.3166601024,0,77.3
8/24/2008,Cantareira,68.2393068137,0,77.3
8/25/2008,Cantareira,68.161953525,0,77.3
8/26/2008,Cantareira,68.0846002363,0,77.3
8/27/2008,Cantareira,67.9298936589,0,77.3
8/28/2008,Cantareira,67.7751870815,0,77.3
8/29/2008,Cantareira,67.6204805041,0,77.3
8/30/2008,Cantareira,67.4657739267,6.5,83.8
8/31/2008,Cantareira,67.388420638,0.1,83.9
9/1/2008,Cantareira,67.3110673494,0,0
9/2/2008,Cantareira,67.0790074833,0,0
9/3/2008,Cantareira,67.0016541946,0,0
9/4/2008,Cantareira,66.8469476172,0,0
9/5/2008,Cantareira,66.6148877511,0,0
9/6/2008,Cantareira,66.4601811737,0,0
9/7/2008,Cantareira,66.3054745963,0.1,0.1
9/8/2008,Cantareira,66.1507680189,0.1,0.2
9/9/2008,Cantareira,65.9960614415,0,0.2
9/10/2008,Cantareira,65.8413548641,0.2,0.4
9/11/2008,Cantareira,65.6866482867,0,0.4
9/12/2008,Cantareira,65.4545884206,0,0.4
9/13/2008,Cantareira,65.2998818432,0,0.4
9/14/2008,Cantareira,65.1451752659,8.7,9.1
9/15/2008,Cantareira,65.0678219772,0,9.1
9/16/2008,Cantareira,64.9131153998,0,9.1
9/17/2008,Cantareira,64.7584088224,0,9.1
9/18/2008,Cantareira,64.5263489563,0,9.1
9/19/2008,Cantareira,64.3716423789,0,9.1
9/20/2008,Cantareira,64.2169358015,0,9.1
9/21/2008,Cantareira,64.0622292241,10.7,19.8
9/22/2008,Cantareira,64.0622292241,9,28.7
9/23/2008,Cantareira,63.9848759354,0,28.7
9/24/2008,Cantareira,63.9075226467,0,28.7
9/25/2008,Cantareira,63.830169358,0.1,28.8
9/26/2008,Cantareira,63.6754627806,2.6,31.4
9/27/2008,Cantareira,63.5981094919,3.4,34.7
9/28/2008,Cantareira,63.4434029145,0.5,35.2
9/29/2008,Cantareira,63.3660496258,0,35.2
9/30/2008,Cantareira,63.3660496258,0,35.2
10/1/2008,Cantareira,63.2113430484,0,0
10/2/2008,Cantareira,63.2886963371,32.9,32.9
10/3/2008,Cantareira,63.2113430484,0.1,33
10/4/2008,Cantareira,63.1339897597,0,33
10/5/2008,Cantareira,63.0566364711,5.2,38.2
10/6/2008,Cantareira,62.9792831824,9.7,47.9
10/7/2008,Cantareira,63.0566364711,10.2,58.1
10/8/2008,Cantareira,62.9792831824,0.5,58.6
10/9/2008,Cantareira,62.9019298937,1,59.6
10/10/2008,Cantareira,62.824576605,0,59.6
10/11/2008,Cantareira,62.7472233163,0,59.6
10/12/2008,Cantareira,62.6698700276,0.8,60.4
10/13/2008,Cantareira,62.5925167389,1.2,61.6
10/14/2008,Cantareira,62.4378101615,0,61.6
10/15/2008,Cantareira,62.2057502954,0,61.6
10/16/2008,Cantareira,62.051043718,0,61.6
10/17/2008,Cantareira,61.8963371406,9.7,71.2
10/18/2008,Cantareira,61.8189838519,0,71.2
10/19/2008,Cantareira,61.7416305632,21.1,92.4
10/20/2008,Cantareira,61.8189838519,2.8,95.1
10/21/2008,Cantareira,61.6642772745,0,95.1
10/22/2008,Cantareira,61.5869239858,1.3,96.4
10/23/2008,Cantareira,61.4322174084,0.3,96.7
10/24/2008,Cantareira,61.3548641197,20,116.7
10/25/2008,Cantareira,61.2001575423,0,116.7
10/26/2008,Cantareira,61.0454509649,1.5,118.2
10/27/2008,Cantareira,60.8907443876,0,118.2
10/28/2008,Cantareira,60.7360378102,0.1,118.4
10/29/2008,Cantareira,60.5813312328,0,118.4
10/30/2008,Cantareira,60.8133910989,56.8,175.1
10/31/2008,Cantareira,60.8133910989,0.1,175.2
11/1/2008,Cantareira,60.7360378102,0.1,0.1
11/2/2008,Cantareira,60.6586845215,0,0.1
11/3/2008,Cantareira,60.5813312328,6.3,6.4
11/4/2008,Cantareira,60.5039779441,0.1,6.4
11/5/2008,Cantareira,60.3492713667,0,6.4
11/6/2008,Cantareira,60.271918078,0,6.4
11/7/2008,Cantareira,60.1945647893,15.3,21.7
11/8/2008,Cantareira,60.271918078,22.2,43.9
11/9/2008,Cantareira,60.4266246554,0,43.9
11/10/2008,Cantareira,60.3492713667,0,43.9
11/11/2008,Cantareira,60.5813312328,20,64
11/12/2008,Cantareira,60.5039779441,0.1,64
11/13/2008,Cantareira,60.5039779441,20.3,84.3
11/14/2008,Cantareira,60.5813312328,1.6,85.9
11/15/2008,Cantareira,60.6586845215,7.6,93.5
11/16/2008,Cantareira,60.6586845215,0.3,93.8
11/17/2008,Cantareira,60.6586845215,1.2,95
11/18/2008,Cantareira,60.5813312328,1.6,96.6
11/19/2008,Cantareira,60.5039779441,0.7,97.3
11/20/2008,Cantareira,60.4266246554,0,97.3
11/21/2008,Cantareira,60.3492713667,0,97.3
11/22/2008,Cantareira,60.271918078,3.8,101.1
11/23/2008,Cantareira,60.271918078,8.7,109.8
11/24/2008,Cantareira,60.271918078,15,124.8
11/25/2008,Cantareira,60.3492713667,14.3,139
11/26/2008,Cantareira,60.3492713667,1.6,140.6
11/27/2008,Cantareira,60.3492713667,5.3,145.9
11/28/2008,Cantareira,60.3492713667,5.9,151.8
11/29/2008,Cantareira,60.3492713667,0.1,151.9
11/30/2008,Cantareira,60.3492713667,0,151.9
12/1/2008,Cantareira,60.271918078,0,0
12/2/2008,Cantareira,60.1945647893,1.5,1.5
12/3/2008,Cantareira,60.271918078,18,19.4
12/4/2008,Cantareira,60.1945647893,0.4,19.8
12/5/2008,Cantareira,60.1172115006,0,19.8
12/6/2008,Cantareira,59.9625049232,0,19.8
12/7/2008,Cantareira,59.8851516345,0,19.8
12/8/2008,Cantareira,59.8077983458,0,19.8
12/9/2008,Cantareira,59.7304450571,0,19.8
12/10/2008,Cantareira,59.5757384797,0,19.8
12/11/2008,Cantareira,59.5757384797,18.7,38.5
12/12/2008,Cantareira,59.5757384797,9.2,47.7
12/13/2008,Cantareira,59.498385191,1.4,49
12/14/2008,Cantareira,59.4210319023,0.1,49.1
12/15/2008,Cantareira,59.3436786136,5.6,54.7
12/16/2008,Cantareira,59.2663253249,0.1,54.7
12/17/2008,Cantareira,59.5757384797,32.1,86.8
12/18/2008,Cantareira,59.7304450571,0.9,87.7
12/19/2008,Cantareira,59.8077983458,7.1,94.8
12/20/2008,Cantareira,60.0398582119,14.6,109.3
12/21/2008,Cantareira,60.271918078,16.8,126.1
12/22/2008,Cantareira,60.6586845215,15.6,141.7
12/23/2008,Cantareira,60.9680976763,3.9,145.7
12/24/2008,Cantareira,61.0454509649,3.3,149
12/25/2008,Cantareira,61.2001575423,13.1,162.1
12/26/2008,Cantareira,61.5095706971,7.9,170.1
12/27/2008,Cantareira,61.5869239858,1.1,171.1
12/28/2008,Cantareira,61.7416305632,0.1,171.2
12/29/2008,Cantareira,61.8189838519,0.1,171.2
12/30/2008,Cantareira,61.8189838519,0,171.2
12/31/2008,Cantareira,61.8189838519,0,171.2
1/1/2009,Cantareira,62.2057502954,34.2,34.2
1/2/2009,Cantareira,62.3604568728,2.3,36.4
1/3/2009,Cantareira,62.6698700276,22.7,59.2
1/4/2009,Cantareira,62.9019298937,15.1,74.3
1/5/2009,Cantareira,63.2113430484,1.8,76.1
1/6/2009,Cantareira,63.4434029145,0.2,76.2
1/7/2009,Cantareira,63.5981094919,2.5,78.7
1/8/2009,Cantareira,63.6754627806,4,82.7
1/9/2009,Cantareira,63.7528160693,0,82.7
1/10/2009,Cantareira,63.9075226467,22.2,104.9
1/11/2009,Cantareira,64.2169358015,3.6,108.6
1/12/2009,Cantareira,64.2942890902,0,108.6
1/13/2009,Cantareira,64.2942890902,0,108.6
1/14/2009,Cantareira,64.2942890902,6.1,114.7
1/15/2009,Cantareira,64.603702245,31.3,146
1/16/2009,Cantareira,64.7584088224,0.1,146
